class,filename,height,width,xmax,xmin,ymax,ymin
lamp,oid_train_lamp00018.jpg,226,300,0.479167,0.318750,0.491713,0.110497
lamp,oid_train_lamp00019.jpg,300,300,0.269608,0.155229,0.240196,0.125817
lamp,oid_train_lamp00019.jpg,300,300,0.475490,0.401961,0.403595,0.359477
lamp,oid_train_lamp00019.jpg,300,300,0.880719,0.789216,0.392157,0.313726
lamp,oid_train_lamp00019.jpg,300,300,0.913399,0.856209,0.452614,0.416667
lamp,oid_train_lamp00020.jpg,224,300,0.622500,0.526250,0.727197,0.552301
lamp,oid_train_lamp00021.jpg,225,300,0.285000,0.223125,0.850833,0.686667
lamp,oid_train_lamp00021.jpg,225,300,0.775000,0.351250,0.883333,0.000000
lamp,oid_train_lamp00021.jpg,225,300,0.530625,0.521250,0.642500,0.613333
lamp,oid_train_lamp00021.jpg,225,300,0.605625,0.561250,0.849167,0.760833
lamp,oid_train_lamp00021.jpg,225,300,0.999375,0.936250,0.704167,0.580000
lamp,oid_train_lamp00022.jpg,224,300,0.215000,0.066250,0.841004,0.415900
lamp,oid_train_lamp00022.jpg,224,300,0.484375,0.449375,0.621757,0.527197
lamp,oid_train_lamp00022.jpg,224,300,0.876250,0.840625,0.507950,0.430962
lamp,oid_train_lamp00023.jpg,225,300,0.603750,0.358125,0.138333,0.000000
lamp,oid_train_lamp00023.jpg,225,300,0.652500,0.605625,0.344167,0.000000
lamp,oid_train_lamp00023.jpg,225,300,0.859375,0.808750,0.182500,0.050000
lamp,oid_train_lamp00024.jpg,200,300,0.223333,0.166667,0.473000,0.431000
lamp,oid_train_lamp00024.jpg,200,300,0.223333,0.179333,0.512000,0.460000
lamp,oid_train_lamp00024.jpg,200,300,0.256667,0.228000,0.514000,0.468000
lamp,oid_train_lamp00024.jpg,200,300,0.329333,0.290000,0.491000,0.433000
lamp,oid_train_lamp00024.jpg,200,300,0.370667,0.330667,0.479000,0.437000
lamp,oid_train_lamp00024.jpg,200,300,0.405333,0.358000,0.458000,0.402000
lamp,oid_train_lamp00024.jpg,200,300,0.537333,0.512000,0.248000,0.223000
lamp,oid_train_lamp00024.jpg,200,300,0.986667,0.934000,0.360000,0.304000
lamp,oid_train_lamp00024.jpg,200,300,0.999333,0.971333,0.375000,0.323000
lamp,oid_train_lamp00026.jpg,300,300,0.180000,0.000000,0.999167,0.000000
lamp,oid_train_lamp00026.jpg,300,300,0.733333,0.261667,0.721667,0.000000
lamp,oid_train_lamp00026.jpg,300,300,0.999167,0.607500,0.079167,0.000000
lamp,oid_train_lamp00026.jpg,300,300,0.669167,0.622500,0.825833,0.674167
lamp,oid_train_lamp00026.jpg,300,300,0.675833,0.634167,0.861667,0.665000
lamp,oid_train_lamp00026.jpg,300,300,0.737500,0.713333,0.999167,0.973333
lamp,oid_train_lamp00026.jpg,300,300,0.840833,0.765000,0.999167,0.619167
lamp,oid_train_lamp00026.jpg,300,300,0.813333,0.768333,0.790833,0.606667
lamp,oid_train_lamp00026.jpg,300,300,0.813333,0.770000,0.956667,0.610000
lamp,oid_train_lamp00026.jpg,300,300,0.820000,0.772500,0.937500,0.611667
lamp,oid_train_lamp00026.jpg,300,300,0.834167,0.772500,0.916667,0.613333
lamp,oid_train_lamp00027.jpg,174,300,0.925578,0.791185,0.997515,0.232298
lamp,oid_train_lamp00028.jpg,199,300,0.652500,0.581250,0.624765,0.210131
lamp,oid_train_lamp00028.jpg,199,300,0.667500,0.610000,0.131332,0.035647
lamp,oid_train_lamp00028.jpg,199,300,0.741250,0.705000,0.429644,0.318949
lamp,oid_train_lamp00028.jpg,199,300,0.761250,0.723750,0.427767,0.219512
lamp,oid_train_lamp00028.jpg,199,300,0.998750,0.903750,0.887430,0.559099
lamp,oid_train_lamp00030.jpg,200,300,0.050000,0.000000,0.163227,0.000000
lamp,oid_train_lamp00030.jpg,200,300,0.323125,0.087500,0.620075,0.051595
lamp,oid_train_lamp00030.jpg,200,300,0.210625,0.185000,0.414634,0.245779
lamp,oid_train_lamp00030.jpg,200,300,0.457500,0.390000,0.491557,0.260788
lamp,oid_train_lamp00030.jpg,200,300,0.595000,0.573125,0.374296,0.322702
lamp,oid_train_lamp00030.jpg,200,300,0.636875,0.602500,0.408068,0.334897
lamp,oid_train_lamp00030.jpg,200,300,0.715000,0.636875,0.349906,0.255159
lamp,oid_train_lamp00030.jpg,200,300,0.693750,0.663750,0.095685,0.031895
lamp,oid_train_lamp00030.jpg,200,300,0.741875,0.724375,0.420263,0.349906
lamp,oid_train_lamp00030.jpg,200,300,0.773125,0.760000,0.320826,0.234522
lamp,oid_train_lamp00030.jpg,200,300,0.800000,0.775625,0.329268,0.238274
lamp,oid_train_lamp00030.jpg,200,300,0.836875,0.818750,0.351782,0.320826
lamp,oid_train_lamp00030.jpg,200,300,0.895625,0.873125,0.409006,0.339587
lamp,oid_train_lamp00031.jpg,225,300,0.358125,0.079375,0.615833,0.050833
lamp,oid_train_lamp00031.jpg,225,300,0.663125,0.209375,0.926667,0.000000
lamp,oid_train_lamp00031.jpg,225,300,0.800000,0.663125,0.441667,0.272500
lamp,oid_train_lamp00033.jpg,225,300,0.885938,0.605469,0.821875,0.000000
lamp,oid_train_lamp00034.jpg,225,300,0.473125,0.380000,0.160000,0.005833
lamp,oid_train_lamp00034.jpg,225,300,0.651250,0.573750,0.219167,0.155833
lamp,oid_train_lamp00034.jpg,225,300,0.883750,0.853125,0.173333,0.099167
lamp,oid_train_lamp00034.jpg,225,300,0.933125,0.878750,0.175000,0.086667
lamp,oid_train_lamp00035.jpg,225,300,0.214062,0.164062,0.318750,0.225000
lamp,oid_train_lamp00035.jpg,225,300,0.246875,0.212500,0.393750,0.318750
lamp,oid_train_lamp00035.jpg,225,300,0.382812,0.328125,0.264583,0.241667
lamp,oid_train_lamp00035.jpg,225,300,0.575000,0.551562,0.404167,0.362500
lamp,oid_train_lamp00035.jpg,225,300,0.606250,0.579687,0.404167,0.356250
lamp,oid_train_lamp00035.jpg,225,300,0.767187,0.710938,0.352083,0.272917
lamp,oid_train_lamp00035.jpg,225,300,0.835938,0.751562,0.331250,0.247917
lamp,oid_train_lamp00036.jpg,282,300,0.108838,0.074468,0.586597,0.509138
lamp,oid_train_lamp00036.jpg,282,300,0.360065,0.327332,0.614447,0.510879
lamp,oid_train_lamp00036.jpg,282,300,0.566285,0.484452,0.663185,0.481288
lamp,oid_train_lamp00036.jpg,282,300,0.614566,0.535188,0.421236,0.171453
lamp,oid_train_lamp00036.jpg,282,300,0.918985,0.806056,0.412533,0.350740
lamp,oid_train_lamp00036.jpg,282,300,0.989362,0.943535,0.647520,0.483899
lamp,oid_train_lamp00037.jpg,213,300,0.202500,0.021250,0.998239,0.000000
lamp,oid_train_lamp00038.jpg,225,300,0.052500,0.033125,0.999167,0.836667
lamp,oid_train_lamp00038.jpg,225,300,0.068125,0.035625,0.447500,0.402500
lamp,oid_train_lamp00038.jpg,225,300,0.839375,0.064375,0.510000,0.194167
lamp,oid_train_lamp00038.jpg,225,300,0.157500,0.126250,0.770000,0.730000
lamp,oid_train_lamp00038.jpg,225,300,0.269375,0.175000,0.999167,0.568333
lamp,oid_train_lamp00038.jpg,225,300,0.415625,0.391250,0.510000,0.471667
lamp,oid_train_lamp00038.jpg,225,300,0.534375,0.510000,0.750833,0.725000
lamp,oid_train_lamp00038.jpg,225,300,0.655625,0.521250,0.999167,0.785000
lamp,oid_train_lamp00038.jpg,225,300,0.615625,0.576875,0.051667,0.005000
lamp,oid_train_lamp00038.jpg,225,300,0.651875,0.633750,0.545833,0.515000
lamp,oid_train_lamp00038.jpg,225,300,0.702500,0.649375,0.924167,0.850833
lamp,oid_train_lamp00038.jpg,225,300,0.796875,0.728125,0.876667,0.735000
lamp,oid_train_lamp00038.jpg,225,300,0.848125,0.756250,0.900833,0.740833
lamp,oid_train_lamp00038.jpg,225,300,0.799375,0.781250,0.568333,0.544167
lamp,oid_train_lamp00038.jpg,225,300,0.880625,0.796875,0.865833,0.685000
lamp,oid_train_lamp00038.jpg,225,300,0.841875,0.814375,0.211667,0.182500
lamp,oid_train_lamp00038.jpg,225,300,0.938750,0.915625,0.540833,0.520000
lamp,oid_train_lamp00038.jpg,225,300,0.966875,0.938750,0.292500,0.270000
lamp,oid_train_lamp00040.jpg,225,300,0.825000,0.623750,0.228333,0.098333
lamp,oid_train_lamp00040.jpg,225,300,0.741250,0.646875,0.334167,0.275833
lamp,oid_train_lamp00040.jpg,225,300,0.717500,0.650625,0.361667,0.334167
lamp,oid_train_lamp00040.jpg,225,300,0.693125,0.651875,0.389167,0.363333
lamp,oid_train_lamp00040.jpg,225,300,0.801875,0.785000,0.421667,0.397500
lamp,oid_train_lamp00040.jpg,225,300,0.946250,0.925625,0.425000,0.375000
lamp,oid_train_lamp00041.jpg,300,233,0.562149,0.075381,0.941875,0.053125
lamp,oid_train_lamp00042.jpg,168,300,0.123125,0.078750,0.724444,0.608889
lamp,oid_train_lamp00042.jpg,168,300,0.253750,0.223125,0.716667,0.618889
lamp,oid_train_lamp00042.jpg,168,300,0.351250,0.308125,0.723333,0.568889
lamp,oid_train_lamp00042.jpg,168,300,0.510000,0.460625,0.710000,0.552222
lamp,oid_train_lamp00042.jpg,168,300,0.647500,0.610000,0.745556,0.623333
lamp,oid_train_lamp00042.jpg,168,300,0.636875,0.621875,0.627778,0.561111
lamp,oid_train_lamp00042.jpg,168,300,0.653750,0.631875,0.725556,0.625556
lamp,oid_train_lamp00042.jpg,168,300,0.889375,0.816250,0.780000,0.486667
lamp,oid_train_lamp00042.jpg,168,300,0.999375,0.980625,0.378889,0.194444
lamp,oid_train_lamp00043.jpg,300,200,0.019700,0.000000,0.035625,0.006875
lamp,oid_train_lamp00043.jpg,300,200,0.040338,0.019700,0.047500,0.015000
lamp,oid_train_lamp00043.jpg,300,200,0.062852,0.042214,0.052500,0.023750
lamp,oid_train_lamp00043.jpg,300,200,0.078799,0.060976,0.056250,0.032500
lamp,oid_train_lamp00043.jpg,300,200,0.889306,0.766416,0.384375,0.272500
lamp,oid_train_lamp00045.jpg,300,200,0.479362,0.286116,0.446250,0.249375
lamp,oid_train_lamp00045.jpg,300,200,0.614447,0.527205,0.413125,0.375625
lamp,oid_train_lamp00046.jpg,225,300,0.199286,0.134286,0.046667,0.000000
lamp,oid_train_lamp00046.jpg,225,300,0.496429,0.445714,0.221905,0.156190
lamp,oid_train_lamp00046.jpg,225,300,0.639286,0.509286,0.997143,0.761905
lamp,oid_train_lamp00046.jpg,225,300,0.823571,0.760000,0.086667,0.000000
lamp,oid_train_lamp00047.jpg,199,300,0.112500,0.078125,0.631232,0.495767
lamp,oid_train_lamp00047.jpg,199,300,0.196250,0.161250,0.638758,0.497648
lamp,oid_train_lamp00047.jpg,199,300,0.279375,0.246875,0.642521,0.508937
lamp,oid_train_lamp00047.jpg,199,300,0.356250,0.318750,0.642521,0.495767
lamp,oid_train_lamp00047.jpg,199,300,0.439375,0.403750,0.640640,0.497648
lamp,oid_train_lamp00047.jpg,199,300,0.607500,0.571250,0.640640,0.502352
lamp,oid_train_lamp00047.jpg,199,300,0.703125,0.670000,0.642521,0.500470
lamp,oid_train_lamp00047.jpg,199,300,0.770000,0.735625,0.640640,0.500470
lamp,oid_train_lamp00047.jpg,199,300,0.845625,0.810000,0.644403,0.497648
lamp,oid_train_lamp00047.jpg,199,300,0.930000,0.895625,0.638758,0.497648
lamp,oid_train_lamp00048.jpg,200,300,0.697500,0.593750,0.699812,0.534709
lamp,oid_train_lamp00049.jpg,199,300,0.225032,0.000000,0.442383,0.000000
lamp,oid_train_lamp00050.jpg,225,300,0.473125,0.090000,0.787500,0.007500
lamp,oid_train_lamp00050.jpg,225,300,0.452500,0.222500,0.999167,0.800000
lamp,oid_train_lamp00051.jpg,225,300,0.164062,0.125977,0.360677,0.259115
lamp,oid_train_lamp00051.jpg,225,300,0.412109,0.380859,0.369792,0.272135
lamp,oid_train_lamp00051.jpg,225,300,0.457031,0.422852,0.424479,0.308594
lamp,oid_train_lamp00051.jpg,225,300,0.523438,0.487305,0.476562,0.339844
lamp,oid_train_lamp00051.jpg,225,300,0.630859,0.588867,0.554688,0.415365
lamp,oid_train_lamp00051.jpg,225,300,0.763672,0.707031,0.688802,0.490885
lamp,oid_train_lamp00051.jpg,225,300,0.991211,0.922852,0.875000,0.592448
lamp,oid_train_lamp00052.jpg,141,300,0.463125,0.440000,0.410832,0.256275
lamp,oid_train_lamp00052.jpg,141,300,0.573750,0.532500,0.151915,0.063408
lamp,oid_train_lamp00052.jpg,141,300,0.608750,0.570625,0.912814,0.815059
lamp,oid_train_lamp00052.jpg,141,300,0.698125,0.690625,0.187583,0.169089
lamp,oid_train_lamp00052.jpg,141,300,0.774375,0.735625,0.487450,0.430647
lamp,oid_train_lamp00052.jpg,141,300,0.810000,0.793125,0.498019,0.417437
lamp,oid_train_lamp00053.jpg,200,300,0.229375,0.158125,0.712008,0.483114
lamp,oid_train_lamp00053.jpg,200,300,0.348750,0.208125,0.580675,0.197936
lamp,oid_train_lamp00053.jpg,200,300,0.510000,0.441250,0.673546,0.450281
lamp,oid_train_lamp00053.jpg,200,300,0.825625,0.767500,0.646341,0.371482
lamp,oid_train_lamp00054.jpg,300,300,0.998366,0.539216,0.988562,0.168301
lamp,oid_train_lamp00055.jpg,300,300,0.643791,0.501634,0.529412,0.274510
lamp,oid_train_lamp00055.jpg,300,300,0.709150,0.689542,0.653595,0.591503
lamp,oid_train_lamp00056.jpg,200,300,0.025391,0.005859,0.859854,0.810219
lamp,oid_train_lamp00056.jpg,200,300,0.054688,0.032227,0.810219,0.770803
lamp,oid_train_lamp00056.jpg,200,300,0.071289,0.058594,0.851095,0.810219
lamp,oid_train_lamp00056.jpg,200,300,0.451172,0.084961,0.998540,0.074453
lamp,oid_train_lamp00056.jpg,200,300,0.374023,0.357422,0.918248,0.883212
lamp,oid_train_lamp00056.jpg,200,300,0.391602,0.377930,0.884672,0.861314
lamp,oid_train_lamp00056.jpg,200,300,0.409180,0.393555,0.918248,0.900730
lamp,oid_train_lamp00057.jpg,300,200,0.281426,0.000000,0.468125,0.173750
lamp,oid_train_lamp00057.jpg,300,200,0.565666,0.121951,0.418750,0.246250
lamp,oid_train_lamp00057.jpg,300,200,0.353659,0.279550,0.814375,0.766250
lamp,oid_train_lamp00057.jpg,300,200,0.484991,0.433396,0.728750,0.682500
lamp,oid_train_lamp00057.jpg,300,200,0.664165,0.633208,0.602500,0.575000
lamp,oid_train_lamp00057.jpg,300,200,0.863977,0.804878,0.040625,0.000000
lamp,oid_train_lamp00057.jpg,300,200,0.884615,0.843340,0.090000,0.018125
lamp,oid_train_lamp00057.jpg,300,200,0.905253,0.859287,0.134375,0.076250
lamp,oid_train_lamp00057.jpg,300,200,0.956848,0.874296,0.243750,0.122500
lamp,oid_train_lamp00061.jpg,200,300,0.311250,0.170000,0.545966,0.310507
lamp,oid_train_lamp00061.jpg,200,300,0.631875,0.544375,0.410882,0.277674
lamp,oid_train_lamp00061.jpg,200,300,0.999375,0.980625,0.573171,0.272983
lamp,oid_train_lamp00063.jpg,200,300,0.868750,0.727500,0.432990,0.143393
lamp,oid_train_lamp00064.jpg,300,225,0.393333,0.355556,0.670000,0.603333
lamp,oid_train_lamp00064.jpg,300,225,0.411111,0.391111,0.676667,0.583333
lamp,oid_train_lamp00064.jpg,300,225,0.455556,0.417778,0.685000,0.523333
lamp,oid_train_lamp00064.jpg,300,225,0.842222,0.657778,0.821667,0.078333
lamp,oid_train_lamp00065.jpg,300,200,0.329599,0.250233,0.891250,0.763125
lamp,oid_train_lamp00065.jpg,300,200,0.612512,0.361345,0.731250,0.151875
lamp,oid_train_lamp00066.jpg,300,245,0.517361,0.447917,0.707386,0.596591
lamp,oid_train_lamp00066.jpg,300,245,0.690972,0.565972,0.681818,0.488636
lamp,oid_train_lamp00068.jpg,300,225,0.872500,0.172500,0.999375,0.025625
lamp,oid_train_lamp00069.jpg,200,300,0.999375,0.088125,0.999062,0.000000
lamp,oid_train_lamp00070.jpg,200,300,0.489375,0.121875,0.973734,0.109756
lamp,oid_train_lamp00073.jpg,200,300,0.619167,0.277500,0.998750,0.083750
lamp,oid_train_lamp00074.jpg,200,300,0.651250,0.453125,0.999062,0.604128
lamp,oid_train_lamp00075.jpg,204,300,0.497500,0.252500,0.999081,0.238051
lamp,oid_train_lamp00076.jpg,200,300,0.098889,0.000000,0.500000,0.021667
lamp,oid_train_lamp00076.jpg,200,300,0.520000,0.481111,0.605000,0.410000
lamp,oid_train_lamp00076.jpg,200,300,0.998889,0.857778,0.530000,0.390000
lamp,oid_train_lamp00078.jpg,300,200,0.836914,0.418945,0.408735,0.084094
lamp,oid_train_lamp00078.jpg,300,200,0.886719,0.391602,0.979140,0.092568
lamp,oid_train_lamp00079.jpg,222,300,0.405625,0.375000,0.668071,0.581297
lamp,oid_train_lamp00079.jpg,222,300,0.999375,0.927500,0.785173,0.488627
lamp,oid_train_lamp00080.jpg,168,300,0.699375,0.508750,0.613333,0.000000
lamp,oid_train_lamp00081.jpg,300,199,0.705441,0.360225,0.578750,0.028125
lamp,oid_train_lamp00084.jpg,196,300,0.825000,0.460000,1.000000,0.039048
lamp,oid_train_lamp00085.jpg,201,300,0.581055,0.505859,0.529840,0.304221
lamp,oid_train_lamp00086.jpg,300,200,0.446529,0.238274,0.443750,0.363125
lamp,oid_train_lamp00086.jpg,300,200,0.743902,0.256098,0.473125,0.102500
lamp,oid_train_lamp00086.jpg,300,200,0.471857,0.366792,0.583750,0.527500
lamp,oid_train_lamp00086.jpg,300,200,0.859287,0.677298,0.455625,0.175625
lamp,oid_train_lamp00087.jpg,225,300,0.999375,0.755625,0.772500,0.265833
lamp,oid_train_lamp00089.jpg,225,300,0.999375,0.007500,0.903333,0.070833
lamp,oid_train_lamp00089.jpg,225,300,0.276875,0.015625,0.517500,0.241667
lamp,oid_train_lamp00089.jpg,225,300,0.361875,0.260000,0.903333,0.560833
lamp,oid_train_lamp00089.jpg,225,300,0.699375,0.464375,0.272500,0.128333
lamp,oid_train_lamp00089.jpg,225,300,0.896875,0.650000,0.869167,0.625833
lamp,oid_train_lamp00089.jpg,225,300,0.999375,0.870000,0.550000,0.420833
lamp,oid_train_lamp00090.jpg,168,300,0.336250,0.106875,0.905556,0.582222
lamp,oid_train_lamp00090.jpg,168,300,0.279375,0.178125,0.545556,0.297778
lamp,oid_train_lamp00090.jpg,168,300,0.290000,0.203750,0.185556,0.072222
lamp,oid_train_lamp00090.jpg,168,300,0.498750,0.408750,0.417778,0.315556
lamp,oid_train_lamp00090.jpg,168,300,0.871875,0.444375,0.917778,0.613333
lamp,oid_train_lamp00090.jpg,168,300,0.561250,0.473125,0.185556,0.074444
lamp,oid_train_lamp00090.jpg,168,300,0.605000,0.510000,0.424444,0.317778
lamp,oid_train_lamp00090.jpg,168,300,0.660000,0.570625,0.178889,0.074444
lamp,oid_train_lamp00090.jpg,168,300,0.707500,0.612500,0.426667,0.315556
lamp,oid_train_lamp00090.jpg,168,300,0.760000,0.669375,0.176667,0.072222
lamp,oid_train_lamp00090.jpg,168,300,0.812500,0.718125,0.420000,0.315556
lamp,oid_train_lamp00090.jpg,168,300,0.999375,0.920000,0.441111,0.235556
lamp,oid_train_lamp00091.jpg,300,199,0.332392,0.027307,0.501875,0.000000
lamp,oid_train_lamp00092.jpg,256,300,0.725625,0.221250,0.999270,0.077429
lamp,oid_train_lamp00093.jpg,201,300,0.373750,0.140000,0.714419,0.244651
lamp,oid_train_lamp00093.jpg,201,300,0.593750,0.158125,0.999070,0.158140
lamp,oid_train_lamp00093.jpg,201,300,0.921250,0.571875,0.817674,0.289302
lamp,oid_train_lamp00094.jpg,300,300,0.220625,0.000000,0.710000,0.085000
lamp,oid_train_lamp00094.jpg,300,300,0.999375,0.823750,0.639375,0.190625
lamp,oid_train_lamp00096.jpg,200,300,0.396875,0.331250,0.546904,0.296435
lamp,oid_train_lamp00096.jpg,200,300,0.955625,0.516250,0.560976,0.000000
lamp,oid_train_lamp00097.jpg,300,300,0.549093,0.433396,0.801751,0.000000
lamp,oid_train_lamp00098.jpg,200,300,0.312500,0.098611,0.964583,0.202083
lamp,oid_train_lamp00099.jpg,300,225,0.285000,0.000000,0.393750,0.195625
lamp,oid_train_lamp00100.jpg,168,300,0.362101,0.193246,0.888765,0.040044
lamp,oid_train_lamp00101.jpg,199,300,0.887500,0.729375,0.555347,0.147280
lamp,oid_train_lamp00103.jpg,233,300,0.434375,0.295625,0.609815,0.367659
lamp,oid_train_lamp00104.jpg,300,200,0.576923,0.045966,1.000000,0.299375
lamp,oid_train_lamp00105.jpg,225,300,0.452500,0.313125,0.467500,0.228333
lamp,oid_train_lamp00105.jpg,225,300,0.460000,0.323750,0.365000,0.000000
lamp,oid_train_lamp00105.jpg,225,300,0.400625,0.340000,0.465000,0.327500
lamp,oid_train_lamp00106.jpg,200,300,0.934167,0.610833,0.908750,0.000000
lamp,oid_train_lamp00107.jpg,300,300,0.816993,0.686275,0.998366,0.328431
lamp,oid_train_lamp00108.jpg,300,225,0.651667,0.373333,0.616010,0.079425
lamp,oid_train_lamp00109.jpg,225,300,0.928906,0.789062,0.766667,0.387500
lamp,oid_train_lamp00111.jpg,300,209,0.999104,0.228495,0.863950,0.267085
lamp,oid_train_lamp00112.jpg,300,225,0.751667,0.198333,0.999375,0.203125
lamp,oid_train_lamp00113.jpg,200,300,0.999375,0.493125,0.856075,0.014953
lamp,oid_train_lamp00114.jpg,252,300,0.876875,0.421875,0.918458,0.059303
lamp,oid_train_lamp00115.jpg,200,300,0.775000,0.581875,0.518762,0.000000
lamp,oid_train_lamp00117.jpg,300,189,0.896142,0.100890,0.887430,0.102564
lamp,oid_train_lamp00118.jpg,294,300,0.437500,0.300000,0.256525,0.018460
lamp,oid_train_lamp00119.jpg,300,200,0.808989,0.152622,0.920000,0.000000
lamp,oid_train_lamp00120.jpg,300,224,0.648874,0.332777,0.731250,0.058125
lamp,oid_train_lamp00121.jpg,225,300,0.602000,0.000000,0.997333,0.000000
lamp,oid_train_lamp00122.jpg,300,300,0.998366,0.529412,0.818627,0.009804
lamp,oid_train_lamp00123.jpg,300,300,0.792484,0.431373,0.897059,0.336601
lamp,oid_train_lamp00126.jpg,300,224,0.942177,0.704082,0.241730,0.002545
lamp,oid_train_lamp00126.jpg,300,224,0.091837,0.027211,0.585242,0.508906
lamp,oid_train_lamp00126.jpg,300,224,0.132653,0.105442,0.597964,0.486005
lamp,oid_train_lamp00126.jpg,300,224,0.227891,0.163265,0.656489,0.422392
lamp,oid_train_lamp00126.jpg,300,224,0.935374,0.690476,0.992366,0.007634
lamp,oid_train_lamp00127.jpg,225,300,0.331250,0.315625,0.999167,0.974167
lamp,oid_train_lamp00127.jpg,225,300,0.364375,0.343750,0.929167,0.872500
lamp,oid_train_lamp00127.jpg,225,300,0.617500,0.501875,0.999167,0.094167
lamp,oid_train_lamp00127.jpg,225,300,0.923750,0.881250,0.887500,0.803333
lamp,oid_train_lamp00128.jpg,225,300,0.522500,0.203750,0.932500,0.220833
lamp,oid_train_lamp00129.jpg,217,300,0.329375,0.296250,0.272414,0.234483
lamp,oid_train_lamp00130.jpg,300,225,0.535000,0.227500,0.999375,0.436875
lamp,oid_train_lamp00131.jpg,225,300,0.336250,0.030000,0.583333,0.000000
lamp,oid_train_lamp00132.jpg,300,200,0.613508,0.470919,0.721250,0.590000
lamp,oid_train_lamp00133.jpg,225,300,0.388750,0.000000,0.864167,0.000000
lamp,oid_train_lamp00134.jpg,225,300,0.932813,0.000000,0.997917,0.000000
lamp,oid_train_lamp00135.jpg,225,300,0.837500,0.686250,0.999167,0.474167
lamp,oid_train_lamp00136.jpg,200,300,0.285000,0.224375,0.553889,0.453608
lamp,oid_train_lamp00136.jpg,200,300,0.500625,0.408125,0.491097,0.280225
lamp,oid_train_lamp00137.jpg,300,199,0.820657,0.307042,0.999375,0.061250
lamp,oid_train_lamp00138.jpg,300,199,0.388368,0.258912,0.437500,0.157500
lamp,oid_train_lamp00140.jpg,168,300,0.535417,0.375000,0.581481,0.025926
lamp,oid_train_lamp00141.jpg,200,300,0.915000,0.760000,0.670732,0.196998
lamp,oid_train_lamp00143.jpg,225,300,0.273125,0.000000,0.729167,0.000000
lamp,oid_train_lamp00144.jpg,300,200,0.945591,0.000000,0.999375,0.000000
lamp,oid_train_lamp00145.jpg,300,200,0.863679,0.402428,0.949375,0.281875
lamp,oid_train_lamp00146.jpg,300,225,0.729167,0.683333,0.450000,0.382812
lamp,oid_train_lamp00147.jpg,300,300,0.680000,0.330000,0.944375,0.068750
lamp,oid_train_lamp00148.jpg,200,300,0.817500,0.256250,0.999062,0.000000
lamp,oid_train_lamp00149.jpg,225,300,0.691250,0.320625,0.849167,0.000000
lamp,oid_train_lamp00150.jpg,292,300,0.823141,0.193388,0.838983,0.225424
lamp,oid_train_lamp00151.jpg,200,300,0.259375,0.025000,0.677298,0.220450
lamp,oid_train_lamp00151.jpg,200,300,0.945625,0.699375,0.997186,0.196998
lamp,oid_train_lamp00152.jpg,300,200,0.432458,0.071295,0.533750,0.091250
lamp,oid_train_lamp00152.jpg,300,200,0.907129,0.085366,0.714375,0.109375
lamp,oid_train_lamp00152.jpg,300,200,0.915572,0.602251,0.588750,0.134375
lamp,oid_train_lamp00153.jpg,300,300,0.629085,0.316993,0.535948,0.026144
lamp,oid_train_lamp00154.jpg,300,300,0.356250,0.153125,0.259375,0.000000
lamp,oid_train_lamp00154.jpg,300,300,0.407813,0.292188,0.443750,0.170312
lamp,oid_train_lamp00154.jpg,300,300,0.442187,0.354688,0.525000,0.343750
lamp,oid_train_lamp00154.jpg,300,300,0.450000,0.382812,0.567187,0.421875
lamp,oid_train_lamp00154.jpg,300,300,0.468750,0.409375,0.618750,0.500000
lamp,oid_train_lamp00154.jpg,300,300,0.492188,0.456250,0.715625,0.621875
lamp,oid_train_lamp00154.jpg,300,300,0.550000,0.501562,0.720312,0.618750
lamp,oid_train_lamp00154.jpg,300,300,0.582812,0.525000,0.620313,0.578125
lamp,oid_train_lamp00154.jpg,300,300,0.598437,0.532812,0.590625,0.500000
lamp,oid_train_lamp00154.jpg,300,300,0.604688,0.534375,0.567187,0.443750
lamp,oid_train_lamp00154.jpg,300,300,0.640625,0.553125,0.521875,0.350000
lamp,oid_train_lamp00154.jpg,300,300,0.704687,0.578125,0.439063,0.190625
lamp,oid_train_lamp00154.jpg,300,300,0.843750,0.628125,0.257812,0.000000
lamp,oid_train_lamp00155.jpg,225,300,0.310625,0.067500,0.503333,0.056667
lamp,oid_train_lamp00157.jpg,300,300,0.577778,0.339394,0.816162,0.008081
lamp,oid_train_lamp00158.jpg,202,300,0.585625,0.351250,0.539815,0.007407
lamp,oid_train_lamp00159.jpg,225,300,0.261250,0.077500,0.722500,0.150000
lamp,oid_train_lamp00159.jpg,225,300,0.661250,0.571875,0.563333,0.311667
lamp,oid_train_lamp00159.jpg,225,300,0.986250,0.911250,0.526667,0.476667
lamp,oid_train_lamp00160.jpg,300,207,0.247134,0.184713,0.794533,0.740741
lamp,oid_train_lamp00160.jpg,300,207,0.416561,0.271338,0.261023,0.088183
lamp,oid_train_lamp00160.jpg,300,207,0.340127,0.300637,0.820988,0.767196
lamp,oid_train_lamp00160.jpg,300,207,0.440764,0.332484,0.482363,0.377425
lamp,oid_train_lamp00161.jpg,169,300,0.753750,0.365000,1.000000,0.007769
lamp,oid_train_lamp00162.jpg,199,300,0.575000,0.545625,0.702728,0.671684
lamp,oid_train_lamp00163.jpg,300,225,0.740000,0.265000,0.798125,0.215000
lamp,oid_train_lamp00163.jpg,300,225,0.336667,0.188333,0.457500,0.307500
lamp,oid_train_lamp00163.jpg,300,225,0.381667,0.254167,0.380625,0.249375
